FUENTE_PAGO,ID_PAGO,FECHA_PAGO,FECHA_REMESA,IDCLIENTE,IDMOROSO,MONTO
PAGOPOTENCIAL,93988,2020-08-05,,AMEX_PFLM,4101,6720
MEMO_PAGO_OPERADOR,844831,2021-03-31,2021-03-31,FRANCES_2012,9384,2300
MEMO_PAGO_OPERADOR,760518,2020-02-14,2020-02-14,FRANCES_2012,4816,3600
MEMO_PAGO_OPERADOR,756425,2020-01-16,2020-01-28,FRANCES_2012,7465,1200
PAGOPOTENCIAL,26207,2020-10-27,,AMEX_PARM,4229,26000
MEMO_PAGO_OPERADOR,837241,2021-02-19,2021-02-19,FRANCES_2012,9854,7500
MEMO_PAGO_OPERADOR,816445,2020-11-24,2020-11-24,FRANCES_2012,4202,1833
MEMO_PAGO_OPERADOR,832648,2021-01-25,2021-01-27,FRANCES_2012,8757,2375
MEMO_PAGO_OPERADOR,787292,2020-07-03,2020-10-27,FRANCES_2012,2405,0
MEMO_PAGO_OPERADOR,750834,2020-01-03,2020-01-06,FRANCES_2012,5910,1200
PAGOPOTENCIAL,112809,2021-02-24,,AMEX_PALM,9894,2000
MEMO_PAGO_OPERADOR,756410,2020-01-27,2020-01-28,FRANCES_2012,4785,3670
MEMO_PAGO_OPERADOR,868521,2021-07-16,2021-07-16,FRANCES_2012,1167,30000
MEMO_PAGO_OPERADOR,847617,2021-04-16,2021-04-20,FRANCES_2012,2025,10140
MEMO_PAGO_OPERADOR,770783,2020-03-12,2020-10-27,FRANCES_2012,4497,0
MEMO_PAGO_OPERADOR,810631,2020-10-26,,FRANCES_2012,7930,0
MEMO_PAGO_OPERADOR,863139,2021-06-17,2021-06-18,FRANCES_2012,6197,6460
MEMO_PAGO_OPERADOR,763770,2020-02-27,2020-03-09,BSR_TARDIA,8277,2000
MEMO_PAGO_OPERADOR,792017,2020-07-29,2020-07-30,FRANCES_2012,7568,960
MEMO_PAGO_OPERADOR,810766,2020-10-27,2020-10-28,FRANCES_2012,5809,2902
MEMO_PAGO_OPERADOR,783140,2020-06-11,2020-06-12,FRANCES_2012,8690,3600
MEMO_PAGO_OPERADOR,791882,2020-07-29,,FRANCES_2012,7083,6000
MEMO_PAGO_OPERADOR,798245,2020-08-27,2020-08-28,FRANCES_2012,1915,7150
PAGOPOTENCIAL,98342,2020-05-14,,AMEX_PALM,7600,9126
PAGOPOTENCIAL,109216,2020-12-04,,AMEX_ALHR,8135,8313
PAGOPOTENCIAL,34957,2020-02-13,,AMEX_TNLM,9051,4122
MEMO_PAGO_OPERADOR,770514,2020-04-09,2020-04-13,FRANCES_2012,5980,100
PAGOPOTENCIAL,112238,2021-02-05,,AMEX_PALM,7740,2000
MEMO_PAGO_OPERADOR,790922,2020-07-23,2020-07-24,FRANCES_2012,2302,4115
MEMO_PAGO_OPERADOR,821784,2020-12-05,2020-12-10,FRANCES_2012,1675,3575
MEMO_PAGO_OPERADOR,840402,2021-03-10,2021-03-10,FRANCES_2012,5602,2000
MEMO_PAGO_OPERADOR,816721,2020-11-25,2020-11-26,BSR_TARDIA,5606,8560
PAGOPOTENCIAL,115542,2021-03-19,,AMEX_PARM,4908,2000
MEMO_PAGO_OPERADOR,798766,2020-08-31,2020-08-31,FRANCES_2012,9378,1000
MEMO_PAGO_OPERADOR,845816,2021-04-12,2021-04-13,FRANCES_2012,6745,6500
MEMO_PAGO_OPERADOR,844406,2021-02-26,2021-03-29,FRANCES_2012,6278,2000
MEMO_PAGO_OPERADOR,767279,2020-03-12,2020-03-13,FRANCES_2012,7671,4000
MEMO_PAGO_OPERADOR,818522,2020-11-30,,FRANCES_2012,5429,0
MEMO_PAGO_OPERADOR,776204,2020-05-07,2020-05-08,FRANCES_2012,8889,3380
MEMO_PAGO_OPERADOR,815472,2020-11-16,,FRANCES_2012,5867,0
MEMO_PAGO_OPERADOR,762264,2020-02-22,2020-02-26,FRANCES_2012,9659,1827
MEMO_PAGO_OPERADOR,837352,2021-02-18,2021-02-22,BSR_TARDIA,9110,10000
PAGOPOTENCIAL,54198,2020-08-28,,AMEX_TNLM,4397,2500
PAGO,1269597,2021-07-14,,BSR_TARDIA,5580,91305
PAGOPOTENCIAL,107565,2020-11-24,,AMEX_PALM,4918,7300
MEMO_PAGO_OPERADOR,808919,2020-10-15,2020-10-19,BSR_TARDIA,3762,3100
PAGOPOTENCIAL,116488,2021-04-21,,HSBC_LEGALES14,4232,4500
MEMO_PAGO_OPERADOR,844993,2021-04-05,2021-04-06,BSR_TARDIA,2045,25000
PAGOPOTENCIAL,53004,2020-08-28,,AMEX_PALM,4913,13000
MEMO_PAGO_OPERADOR,858812,2021-05-26,2021-05-28,FRANCES_2012,2427,3500
MEMO_PAGO_OPERADOR,786428,2020-06-30,2020-07-06,BSR_TARDIA,4715,7300
MEMO_PAGO_OPERADOR,755339,2020-01-21,2020-10-27,FRANCES_2012,3995,0
PAGOPOTENCIAL,57354,2020-09-03,,HSBC_2019,8205,2410
MEMO_PAGO_OPERADOR,778446,2020-05-18,2020-05-19,FRANCES_2012,6143,6333
MEMO_PAGO_OPERADOR,753750,2020-01-02,2020-10-27,FRANCES_2012,6385,0
MEMO_PAGO_OPERADOR,861164,2021-06-08,,FRANCES_2012,7042,0
MEMO_PAGO_OPERADOR,789152,2020-07-15,2020-07-15,FRANCES_2012,4921,3450
PAGOPOTENCIAL,47423,2020-06-19,,AMEX_PARM,8259,19491.05
PAGOPOTENCIAL,29849,2020-02-09,,AMEX_PALM,9080,7400
MEMO_PAGO_OPERADOR,798314,2020-08-28,2020-08-28,FRANCES_2012,3254,3800
MEMO_PAGO_OPERADOR,770370,2020-04-09,2020-04-13,FRANCES_2012,7411,2620
MEMO_PAGO_OPERADOR,815931,2020-11-17,2020-11-19,FRANCES_2012,5595,4764
PAGOPOTENCIAL,112932,2021-02-26,,AMEX_ALHR,6580,7464
MEMO_PAGO_OPERADOR,836534,2021-02-10,2021-02-12,BSR_TARDIA,5830,2018.42
MEMO_PAGO_OPERADOR,793839,2020-08-07,,HSBC_LEGALES14,3026,0
MEMO_PAGO_OPERADOR,763732,2020-02-27,2020-10-27,FRANCES_2012,4033,0
MEMO_PAGO_OPERADOR,800416,2020-09-09,2020-09-10,FRANCES_2012,1138,1980
MEMO_PAGO_OPERADOR,755490,2020-01-21,2020-10-27,FRANCES_2012,6890,0
MEMO_PAGO_OPERADOR,756782,2020-01-28,2020-01-29,FRANCES_2012,6575,3000
MEMO_PAGO_OPERADOR,818043,2020-11-24,,FRANCES_2012,5548,0
MEMO_PAGO_OPERADOR,774546,2020-05-05,2020-05-06,FRANCES_2012,9315,2410
PAGOPOTENCIAL,116136,2021-04-12,,HSBC_LEGALES14,2681,3100
MEMO_PAGO_OPERADOR,804516,2020-09-26,2020-09-28,FRANCES_2012,3563,6900
MEMO_PAGO_OPERADOR,861191,2021-06-08,2021-06-08,FRANCES_2012,7134,5000
MEMO_PAGO_OPERADOR,776892,2020-05-11,2020-05-12,FRANCES_2012,4690,1780
PAGOPOTENCIAL,18461,2020-01-24,,AMEX_PBRM,9317,4500
MEMO_PAGO_OPERADOR,840340,2021-03-09,2021-03-10,FRANCES_2012,3340,3066
MEMO_PAGO_OPERADOR,811735,2020-10-29,2020-11-06,BSR_TARDIA,6892,10400
MEMO_PAGO_OPERADOR,787605,2020-07-03,2020-07-07,FRANCES_2012,4063,2800
PAGOPOTENCIAL,71135,2020-09-15,,HSBC_LEGALES_TEMP,4659,2310
MEMO_PAGO_OPERADOR,822560,2020-12-15,2020-12-16,FRANCES_2012,9128,10000
MEMO_PAGO_OPERADOR,837876,2021-02-24,2021-02-25,FRANCES_2012,4750,18000
MEMO_PAGO_OPERADOR,792222,2020-07-30,2020-07-30,FRANCES_2012,2189,800
MEMO_PAGO_OPERADOR,770909,2020-04-13,2020-04-14,FRANCES_2012,1965,2975
MEMO_PAGO_OPERADOR,769755,2020-04-03,2020-10-27,FRANCES_2012,1061,0
PAGOPOTENCIAL,123469,2021-07-13,,HSBC_LEGALES14,8216,3000
MEMO_PAGO_OPERADOR,804198,2020-09-23,,HSBC_LEGALES_TEMP,4986,0
MEMO_PAGO_OPERADOR,763461,2020-02-28,2020-02-28,FRANCES_2012,3339,1500
PAGOPOTENCIAL,68006,2020-09-11,,AMEX_PARM,1678,20000
PAGOPOTENCIAL,117708,2021-04-30,,AMEX_PALM,9483,6700
MEMO_PAGO_OPERADOR,781743,2020-06-05,2020-06-05,FRANCES_2012,7754,3200
MEMO_PAGO_OPERADOR,762041,2020-02-21,2020-02-26,BSR_TARDIA,6609,890
MEMO_PAGO_OPERADOR,830831,2021-01-18,2021-01-19,FRANCES_2012,9159,4000
MEMO_PAGO_OPERADOR,836383,2021-02-10,2021-02-10,FRANCES_2012,5644,3515
MEMO_PAGO_OPERADOR,793190,2020-07-31,,FRANCES_2012,7929,0
MEMO_PAGO_OPERADOR,859698,2021-06-04,,FRANCES_2012,7253,0
MEMO_PAGO_OPERADOR,771163,2020-04-15,2020-04-15,FRANCES_2012,5384,2500
MEMO_PAGO_OPERADOR,841343,2021-03-17,2021-03-18,FRANCES_2012,2771,3075
PAGOPOTENCIAL,86253,2020-07-27,,AMEX_PFLM,8171,20
MEMO_PAGO_OPERADOR,786023,2020-06-29,2020-06-29,FRANCES_2012,4540,5000
MEMO_PAGO_OPERADOR,804481,2020-09-25,,BSR_TARDIA,9876,0
MEMO_PAGO_OPERADOR,763657,2020-02-21,2020-03-03,FRANCES_2012,7082,1250
PAGOPOTENCIAL,108908,2020-11-30,,AMEX_PALM,8577,9900
PAGOPOTENCIAL,18685,2020-01-30,,AMEX_PALM,1859,14600
PAGOPOTENCIAL,114219,2021-03-09,,AMEX_PARM,7662,184785
MEMO_PAGO_OPERADOR,794195,2020-08-11,2020-08-12,FRANCES_2012,5730,8056
MEMO_PAGO_OPERADOR,840978,2021-03-12,2021-03-16,FRANCES_2012,4297,8600
PAGOPOTENCIAL,109049,2020-12-04,,AMEX_PALM,1558,4241.26
MEMO_PAGO_OPERADOR,755406,2020-01-22,2020-01-23,FRANCES_2012,6106,1745
PAGOPOTENCIAL,98766,2020-05-13,,AMEX_PALM,6553,2700
MEMO_PAGO_OPERADOR,847542,2021-04-19,2021-04-19,FRANCES_2012,4708,3000
PAGOPOTENCIAL,87051,2020-09-28,,AMEX_PARM,8563,56000
MEMO_PAGO_OPERADOR,794911,2020-08-14,2020-08-18,FRANCES_2012,8884,3900
PAGOPOTENCIAL,112843,2021-02-24,,AMEX_ALLR,3364,3606.72
MEMO_PAGO_OPERADOR,755054,2020-01-20,2020-10-27,FRANCES_2012,3928,0
MEMO_PAGO_OPERADOR,756955,2020-01-29,2020-01-29,BSR_TARDIA,4820,2996.53
PAGOPOTENCIAL,40874,2020-06-18,,AMEX_PALM,8142,20000
MEMO_PAGO_OPERADOR,795624,2020-08-20,2020-08-20,FRANCES_2012,4963,6300
MEMO_PAGO_OPERADOR,837277,2021-02-19,2021-02-22,BSR_TARDIA,5086,1000
PAGOPOTENCIAL,99715,2020-05-16,,AMEX_PALM,8744,2500
MEMO_PAGO_OPERADOR,758022,2020-01-31,2020-02-03,FRANCES_2012,9134,1820
MEMO_PAGO_OPERADOR,768504,2020-03-19,2020-03-25,BSR_TARDIA,4694,26884.26
PAGOPOTENCIAL,56997,2020-09-02,,AMEX_PALM,7298,30584.89
MEMO_PAGO_OPERADOR,866706,2021-06-30,2021-07-12,FRANCES_2012,3927,3038
MEMO_PAGO_OPERADOR,834380,2021-01-28,2021-02-01,FRANCES_2012,5747,18500
PAGOPOTENCIAL,34210,2020-06-15,,AMEX_PALM,2251,5361.6
MEMO_PAGO_OPERADOR,786096,2020-06-25,2020-07-06,FRANCES_2012,7491,1800
MEMO_PAGO_OPERADOR,792443,2020-07-31,2020-07-31,FRANCES_2012,1445,4600
MEMO_PAGO_OPERADOR,805159,2020-09-29,2020-09-30,FRANCES_2012,5607,8500
MEMO_PAGO_OPERADOR,786673,2020-06-30,2020-07-03,BSR_TARDIA,4139,20300
MEMO_PAGO_OPERADOR,849210,2021-04-22,2021-04-26,FRANCES_2012,1661,2880
MEMO_PAGO_OPERADOR,852063,2021-05-10,2021-05-12,BSR_TARDIA,9291,3600
MEMO_PAGO_OPERADOR,861160,2021-06-08,2021-06-08,FRANCES_2012,9361,2880
MEMO_PAGO_OPERADOR,789381,2020-07-16,,HSBC_LEGALES14,1526,0
MEMO_PAGO_OPERADOR,781503,2020-06-04,2020-06-04,FRANCES_2012,1517,5100
MEMO_PAGO_OPERADOR,795915,2020-08-20,2020-08-24,BSR_TARDIA,6551,10000
MEMO_PAGO_OPERADOR,853551,2021-05-13,2021-05-13,FRANCES_2012,3181,6000
MEMO_PAGO_OPERADOR,810748,2020-10-24,2020-10-28,FRANCES_2012,1830,2600
MEMO_PAGO_OPERADOR,780228,2020-05-28,2020-06-05,HSBC_LEGALES_TEMP,5371,2000
PAGOPOTENCIAL,24068,2020-06-01,,AMEX_PALM,7477,7908.76
MEMO_PAGO_OPERADOR,779639,2020-05-26,2020-05-26,BSR_TARDIA,9066,21424.61
MEMO_PAGO_OPERADOR,838671,2021-02-24,2021-03-05,BSR_TARDIA,7979,18732
MEMO_PAGO_OPERADOR,777692,2020-05-14,2020-10-27,FRANCES_2012,2087,0
MEMO_PAGO_OPERADOR,812225,2020-11-06,,FRANCES_2012,9087,0
PAGOPOTENCIAL,97650,2020-05-08,,AMEX_PARM,7995,24588.32
MEMO_PAGO_OPERADOR,816865,2020-11-26,2020-11-26,FRANCES_2012,8867,2340
MEMO_PAGO_OPERADOR,809958,2020-10-22,2020-10-22,FRANCES_2012,5807,170
MEMO_PAGO_OPERADOR,862915,2021-06-15,2021-06-15,FRANCES_2012,2491,1880
MEMO_PAGO_OPERADOR,780877,2020-05-29,2020-06-05,HSBC_LEGALES14,6841,12216
MEMO_PAGO_OPERADOR,762996,2020-02-27,2020-02-27,FRANCES_2012,9251,20000
MEMO_PAGO_OPERADOR,791436,2020-07-22,2020-10-27,FRANCES_2012,1968,0
MEMO_PAGO_OPERADOR,790506,2020-07-22,2020-07-22,FRANCES_2012,2445,4242
MEMO_PAGO_OPERADOR,808661,2020-10-14,2020-10-15,FRANCES_2012,4722,1600
PAGOPOTENCIAL,87347,2020-07-29,,AMEX_PARM,5313,14500
MEMO_PAGO_OPERADOR,866738,2021-07-12,2021-07-12,FRANCES_2012,3902,19000
PAGOPOTENCIAL,86721,2020-09-29,,HSBC_LEGALES14,2570,5800
MEMO_PAGO_OPERADOR,845606,2021-04-09,2021-04-09,FRANCES_2012,7276,100
MEMO_PAGO_OPERADOR,828127,2021-01-13,2021-01-13,BSR_TARDIA,5521,3777.2
MEMO_PAGO_OPERADOR,755300,2020-01-13,2020-01-23,BSR_TARDIA,7745,23465
PAGOPOTENCIAL,91143,2020-10-01,,HSBC_LEGALES_TEMP,2187,3500
MEMO_PAGO_OPERADOR,793067,2020-08-05,2020-08-05,FRANCES_2012,9311,5000
MEMO_PAGO_OPERADOR,770882,2020-04-05,2020-04-14,FRANCES_2012,7973,5525
MEMO_PAGO_OPERADOR,805632,2020-10-01,2020-10-05,BSR_TARDIA,9829,16793.45
MEMO_PAGO_OPERADOR,822449,2020-12-14,2020-12-15,FRANCES_2012,4491,2150
MEMO_PAGO_OPERADOR,774615,2020-05-05,2020-05-06,FRANCES_2012,8684,5430
MEMO_PAGO_OPERADOR,779152,2020-05-21,2020-05-22,FRANCES_2012,3110,7730
MEMO_PAGO_OPERADOR,806171,2020-09-30,2020-10-07,FRANCES_2012,3934,2100
MEMO_PAGO_OPERADOR,806233,2020-10-06,,FRANCES_2012,3010,0
MEMO_PAGO_OPERADOR,798994,2020-08-31,2020-09-01,FRANCES_2012,1153,4600
MEMO_PAGO_OPERADOR,780042,2020-05-27,2020-05-27,FRANCES_2012,5592,5820
PAGOPOTENCIAL,97893,2020-05-13,,AMEX_PALM,1742,279.95
PAGOPOTENCIAL,118661,2021-06-08,,AMEX_PARM,6400,146851.22
MEMO_PAGO_OPERADOR,832520,2021-01-25,2021-01-25,FRANCES_2012,6093,4200
MEMO_PAGO_OPERADOR,812023,2020-10-15,,FRANCES_2012,2516,0
MEMO_PAGO_OPERADOR,803149,2020-09-18,2020-09-18,FRANCES_2012,8564,9330
MEMO_PAGO_OPERADOR,799647,2020-09-04,2020-09-07,FRANCES_2012,7544,2960
MEMO_PAGO_OPERADOR,804459,2020-09-25,2020-09-28,FRANCES_2012,7763,3100
PAGOPOTENCIAL,107340,2020-11-16,,AMEX_PARM,4130,10000
MEMO_PAGO_OPERADOR,775010,2020-05-07,2020-05-07,FRANCES_2012,1793,13695
MEMO_PAGO_OPERADOR,780905,2020-05-31,2020-06-01,FRANCES_2012,8023,4000
MEMO_PAGO_OPERADOR,780186,2020-05-28,2020-05-28,FRANCES_2012,8672,24000
MEMO_PAGO_OPERADOR,771375,2020-04-16,2020-04-17,FRANCES_2012,4980,3500
PAGOPOTENCIAL,58623,2020-07-06,,HSBC_2019,6976,1300
PAGOPOTENCIAL,107232,2020-11-13,,HSBC_LEGALES14,6259,18300
MEMO_PAGO_OPERADOR,765183,2020-03-09,2020-10-27,FRANCES_2012,2151,0
MEMO_PAGO_OPERADOR,827818,2020-12-10,2021-01-11,FRANCES_2012,4145,2850
MEMO_PAGO_OPERADOR,812854,2020-11-10,2020-11-11,FRANCES_2012,1542,2900
MEMO_PAGO_OPERADOR,856307,2021-05-20,2021-05-26,BSR_TARDIA,9771,12500
MEMO_PAGO_OPERADOR,804625,2020-09-22,2020-09-28,FRANCES_2012,2713,17000
PAGOPOTENCIAL,35012,2020-08-14,,AMEX_PALM,2648,4000
MEMO_PAGO_OPERADOR,867269,2021-07-06,2021-07-15,FRANCES_2012,2497,5220
MEMO_PAGO_OPERADOR,777066,2020-05-12,2020-05-12,FRANCES_2012,4273,2700
MEMO_PAGO_OPERADOR,772131,2020-04-21,2020-10-27,FRANCES_2012,5117,0
MEMO_PAGO_OPERADOR,802337,2020-09-14,2020-09-18,BSR_TARDIA,4047,11000
MEMO_PAGO_OPERADOR,818076,2020-11-26,2020-11-30,FRANCES_2012,3118,6609
MEMO_PAGO_OPERADOR,786243,2020-06-29,2020-06-29,FRANCES_2012,5163,12700
PAGOPOTENCIAL,41234,2020-08-18,,AMEX_PFLM,9235,1500
MEMO_PAGO_OPERADOR,771029,2020-04-13,2020-04-15,FRANCES_2012,1216,10200
MEMO_PAGO_OPERADOR,798836,2020-08-31,2020-08-31,FRANCES_2012,4313,1800
PAGOPOTENCIAL,52862,2020-08-27,,AMEX_PALM,2820,11600
MEMO_PAGO_OPERADOR,782725,2020-06-10,2020-06-11,FRANCES_2012,2015,75000
MEMO_PAGO_OPERADOR,792400,2020-07-31,2020-07-31,FRANCES_2012,3390,8900
MEMO_PAGO_OPERADOR,806041,2020-10-05,2020-10-06,FRANCES_2012,1226,9475
MEMO_PAGO_OPERADOR,817880,2020-11-26,2020-11-26,FRANCES_2012,6467,10000
MEMO_PAGO_OPERADOR,849348,2021-04-26,2021-04-26,FRANCES_2012,3613,2863
PAGOPOTENCIAL,40979,2020-08-19,,AMEX_PBRM,3219,286.67
PAGOPOTENCIAL,67057,2020-07-06,,AMEX_TNLM,4759,4000
PAGOPOTENCIAL,106164,2020-11-10,,AMEX_QRPM,8802,13532.07
MEMO_PAGO_OPERADOR,849604,2021-04-28,2021-04-28,FRANCES_2012,9957,2120
PAGOPOTENCIAL,29747,2020-02-07,,AMEX_TNRM,1606,1000
MEMO_PAGO_OPERADOR,796606,2020-08-25,2020-08-25,FRANCES_2012,3586,2735
MEMO_PAGO_OPERADOR,863829,2021-06-25,2021-06-25,BSR_TARDIA,8920,6200
MEMO_PAGO_OPERADOR,851989,2021-05-04,,FRANCES_2012,4001,0
MEMO_PAGO_OPERADOR,797717,2020-08-24,2021-02-04,HSBC_LEGALES_TEMP,4480,3540
PAGOPOTENCIAL,30132,2020-08-12,,AMEX_PARM,8772,1000
MEMO_PAGO_OPERADOR,849186,2021-04-23,2021-04-23,FRANCES_2012,6159,3100
PAGOPOTENCIAL,26780,2020-06-03,,AMEX_PARM,7633,5000
MEMO_PAGO_OPERADOR,851992,2021-05-09,,HSBC_LEGALES14,6489,0
MEMO_PAGO_OPERADOR,795315,2020-08-12,2020-08-19,FRANCES_2012,3234,1200
MEMO_PAGO_OPERADOR,786306,2020-06-29,2020-06-30,FRANCES_2012,3622,2500
PAGOPOTENCIAL,101437,2020-05-22,,AMEX_PALM,1146,22053.65
PAGOPOTENCIAL,107237,2020-11-12,,HSBC_LEGALES14,4114,7000
MEMO_PAGO_OPERADOR,848942,2021-04-21,2021-04-22,FRANCES_2012,8534,900
MEMO_PAGO_OPERADOR,865561,2021-07-12,2021-07-12,FRANCES_2012,9417,5100
MEMO_PAGO_OPERADOR,760447,2020-02-13,2020-10-27,FRANCES_2012,8138,0
PAGOPOTENCIAL,117841,2021-05-05,,AMEX_PARM,2671,2000
MEMO_PAGO_OPERADOR,847163,2021-04-13,2021-04-15,FRANCES_2012,4579,4880
PAGOPOTENCIAL,42817,2020-02-28,,AMEX_PALM,6133,21274.16
PAGOPOTENCIAL,77900,2020-07-17,,AMEX_PALM,5412,3000
MEMO_PAGO_OPERADOR,760620,2020-02-14,2020-10-27,FRANCES_2012,3767,0
OP_BBVA,109,2020-09-05,,FRANCES_2012,8545,156700
PAGOPOTENCIAL,97182,2020-10-08,,AMEX_PARM,6831,55443
MEMO_PAGO_OPERADOR,855837,2021-05-17,2021-05-18,BSR_TARDIA,6212,7200
MEMO_PAGO_OPERADOR,783615,2020-06-13,2020-06-16,FRANCES_2012,8280,2481
PAGOPOTENCIAL,34924,2020-06-12,,AMEX_PALM,7653,7738.01
MEMO_PAGO_OPERADOR,794267,2020-08-10,2020-08-12,FRANCES_2012,4021,1800
MEMO_PAGO_OPERADOR,803843,2020-09-22,,FRANCES_2012,2652,0
MEMO_PAGO_OPERADOR,781889,2020-06-05,2020-06-08,FRANCES_2012,9789,3040
MEMO_PAGO_OPERADOR,788955,2020-06-30,2020-07-15,FRANCES_2012,6631,8500
MEMO_PAGO_OPERADOR,767899,2020-03-16,2020-10-27,FRANCES_2012,2529,0
MEMO_PAGO_OPERADOR,816743,2020-11-25,2020-11-26,FRANCES_2012,9981,3000
MEMO_PAGO_OPERADOR,804411,2020-09-24,,HSBC_LEGALES_TEMP,7663,0
MEMO_PAGO_OPERADOR,759368,2020-02-10,2020-02-10,FRANCES_2012,6356,5400
PAGOPOTENCIAL,61171,2020-09-09,,HSBC_2019,8901,500
MEMO_PAGO_OPERADOR,821842,2020-12-09,2020-12-11,FRANCES_2012,2223,18000
MEMO_PAGO_OPERADOR,753101,2020-01-13,2020-01-15,FRANCES_2012,4025,2231
MEMO_PAGO_OPERADOR,836788,2021-02-12,2021-02-17,FRANCES_2012,7363,5775
PAGOPOTENCIAL,106078,2020-11-10,,HSBC_LEGALES14,8190,1610
MEMO_PAGO_OPERADOR,857458,2021-05-21,,FRANCES_2012,4493,0
MEMO_PAGO_OPERADOR,782959,2020-06-10,2020-06-11,FRANCES_2012,2083,2500
MEMO_PAGO_OPERADOR,836219,2021-02-09,,FRANCES_2012,9833,0
MEMO_PAGO_OPERADOR,763755,2020-02-29,2020-03-03,FRANCES_2012,7459,9559
MEMO_PAGO_OPERADOR,845506,2021-04-08,2021-04-09,FRANCES_2012,6472,1900
MEMO_PAGO_OPERADOR,832381,2021-01-21,2021-01-22,FRANCES_2012,2448,4850
MEMO_PAGO_OPERADOR,835718,2021-02-03,2021-02-04,FRANCES_2012,7151,7735
MEMO_PAGO_OPERADOR,855916,2021-05-17,,FRANCES_2012,8335,0
MEMO_PAGO_OPERADOR,827475,2021-01-07,2021-01-08,FRANCES_2012,3618,8000
PAGOPOTENCIAL,35814,2020-02-18,,AMEX_PNCM,3069,9851.7
MEMO_PAGO_OPERADOR,766420,2020-03-05,2020-03-10,FRANCES_2012,9533,23000
MEMO_PAGO_OPERADOR,851941,2021-05-10,2021-05-10,FRANCES_2012,1536,2700
MEMO_PAGO_OPERADOR,770115,2020-04-07,2020-04-08,FRANCES_2012,6238,6380
MEMO_PAGO_OPERADOR,859158,2021-05-31,2021-05-31,FRANCES_2012,3722,3370
MEMO_PAGO_OPERADOR,806352,2020-10-07,2020-10-07,FRANCES_2012,2423,9250
MEMO_PAGO_OPERADOR,827879,2021-01-11,2021-01-11,FRANCES_2012,9205,3045
MEMO_PAGO_OPERADOR,768163,2020-03-06,2020-03-19,BSR_TARDIA,8970,7740
MEMO_PAGO_OPERADOR,833908,2021-01-26,2021-01-28,FRANCES_2012,3258,3522
MEMO_PAGO_OPERADOR,757282,2020-01-28,2020-01-30,FRANCES_2012,1262,900
PAGOPOTENCIAL,29692,2020-06-08,,AMEX_PFLM,5341,1147.88
MEMO_PAGO_OPERADOR,790838,2020-07-23,2020-07-24,FRANCES_2012,3922,38500
MEMO_PAGO_OPERADOR,812205,2020-11-06,2020-11-11,BSR_TARDIA,1009,13504
MEMO_PAGO_OPERADOR,793208,2020-08-05,2020-08-06,FRANCES_2012,4627,11000
MEMO_PAGO_OPERADOR,828234,2021-01-13,2021-01-14,FRANCES_2012,9793,2800
MEMO_PAGO_OPERADOR,770458,2020-04-09,2020-04-13,FRANCES_2012,1466,3200
MEMO_PAGO_OPERADOR,804351,2020-09-25,2020-09-25,FRANCES_2012,8095,1700
MEMO_PAGO_OPERADOR,788149,2020-07-08,2020-07-08,FRANCES_2012,7316,6670
MEMO_PAGO_OPERADOR,844066,2021-03-25,2021-03-26,FRANCES_2012,3592,3800
MEMO_PAGO_OPERADOR,863394,2021-06-22,,FRANCES_2012,2755,0
MEMO_PAGO_OPERADOR,751219,2020-01-06,2020-01-07,FRANCES_2012,1344,5500
MEMO_PAGO_OPERADOR,776238,2020-05-08,2020-05-08,FRANCES_2012,9185,4250
MEMO_PAGO_OPERADOR,812351,2020-11-09,2020-11-09,FRANCES_2012,4350,2170
MEMO_PAGO_OPERADOR,777634,2020-05-14,2020-05-15,FRANCES_2012,7311,900
MEMO_PAGO_OPERADOR,760641,2020-02-14,2020-02-14,FRANCES_2012,6275,2911
MEMO_PAGO_OPERADOR,762476,2020-02-18,2020-02-26,FRANCES_2012,2041,4000
MEMO_PAGO_OPERADOR,801669,2020-09-10,,FRANCES_2012,8333,0
PAGOPOTENCIAL,100766,2020-01-23,,AMEX_PALM,1041,10000
MEMO_PAGO_OPERADOR,859685,2021-06-03,2021-06-04,FRANCES_2012,6067,2800
PAGOPOTENCIAL,112769,2021-02-23,,AMEX_ALHR,4651,1800
MEMO_PAGO_OPERADOR,869384,2021-07-26,,FRANCES_2012,5439,8100
MEMO_PAGO_OPERADOR,837053,2021-02-18,2021-02-18,FRANCES_2012,3590,2800
MEMO_PAGO_OPERADOR,803774,2020-09-22,2020-11-05,HSBC_LEGALES_TEMP,1987,885
MEMO_PAGO_OPERADOR,864750,2021-07-02,2021-07-05,FRANCES_2012,1922,3500
MEMO_PAGO_OPERADOR,832457,2021-01-21,,FRANCES_2012,2402,0
MEMO_PAGO_OPERADOR,825118,2020-12-22,,FRANCES_2012,6904,0
MEMO_PAGO_OPERADOR,805155,2020-09-21,,FRANCES_2012,5557,0
PAGOPOTENCIAL,95491,2020-09-14,,AMEX_PALM,9141,2200
MEMO_PAGO_OPERADOR,866575,2021-07-12,2021-07-12,FRANCES_2012,1992,4500
MEMO_PAGO_OPERADOR,798605,2020-08-31,2020-08-31,FRANCES_2012,8471,1750
MEMO_PAGO_OPERADOR,761854,2020-02-20,2020-02-21,FRANCES_2012,4658,13000
MEMO_PAGO_OPERADOR,807264,2020-10-07,,FRANCES_2012,6601,0
MEMO_PAGO_OPERADOR,781571,2020-06-04,2020-06-05,FRANCES_2012,1446,1000
